fromUserId;toUserId;values
30;20;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;21;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;22;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;23;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;24;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;25;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;26;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;27;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;28;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;29;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;30;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;31;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;32;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;33;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;34;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;35;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;36;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;37;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;38;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;39;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;40;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;41;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;42;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;43;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;44;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;45;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;46;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;47;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;48;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;49;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;50;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;51;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;52;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;53;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;54;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;55;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;56;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;57;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;58;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;59;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;60;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;61;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;62;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;63;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;64;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;65;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;66;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;67;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;68;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;69;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;70;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;71;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;72;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
30;73;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
30;74;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
30;75;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;1;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;2;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;3;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;4;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;5;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;6;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;7;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;8;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;9;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;10;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;11;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;12;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;13;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;14;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;15;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;16;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;17;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;18;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;19;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;20;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;21;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;22;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;23;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111)]
31;24;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=1, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;25;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;26;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
31;27;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=2, priorProbability=0.5, timestamp=1581807592111)]
31;28;[TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111), TrustRecord.TrustValue(preferenceSimilarity=0.0, cooperativeCapacity=0.0, socialReciprocity=0.0, decision=0, priorProbability=0.5, timestamp=1581807592111)]
